"Issue #1-Fall/Summer 2004";"1154448032";"1163180282";"<h2>Issue 1:</h2><ul><li>Premiere issue</li><li>Dated: Fall/ Summer 2004 Vol.1 Issue 1</li><li>Pages: 4 </li></ul><h3>MNN gets an Upgrade:</h3><p>Manhattan Neighborhood Network has dramatically changed its facilities to accommodate to the digital age by changing its editing systems to non- linear editing with iMovie and Final Cut Pro.<br /></p><h3>New Express Studio: </h3><p>MNN has upgraded its express studio to digital. The new express studio includes more space for active shows and robotic cameras.<br /></p><h3>In the Field tips:</h3><p> Read some helpful hints on managing equipment while on the field.<br />Crossword Puzzle: Can you solve the MNN crossword puzzle?</p>"
"Issue #2-Fall/Winter 2004";"1154448234";"1163180285";"<h2>Issue 2:</h2><ul><li>Getting Connected</li><li>Dated: Fall/ Winter 2004-05 Vol.1 Issue 2</li><li>Pages: 4<br /></li></ul><h3>MNN Yahoo Groups: </h3><p>MNN gets connected by activating class yahoo groups, in which current students and former students can communicate with each other about their shows and help each other out in productions.<br /></p><h3>The Hip Hop Drop: </h3><p>Get an inside report on the results of the Hip Hop President campaign. Hear first hand what is to come for the winner and the runner up.<br /></p><h3>Dinner with Cheney: </h3><p>Read the interesting and humorous story about a fellow producer and his encounter with Dick Cheney during the week of the Republican National Convention.<br /></p><h3>Production Updates:</h3><p> Get up to date with the latest changes in the Production Department.<br />Crossword Puzzle and Cartoons<br /></p>"
"Issue #3-Spring 2005";"1154448324";"1163180325";"<h2>Issue 3:</h2><ul><li>Expressing Yourself</li><li>Dated: Spring 2005 Vol. 2 Issue 1</li><li>Pages: 6<br /></li></ul><h3>New Mini Express Studio: </h3><p>MNN introduces the mini express studio, a quick and easy way to have a taped or live show on the air without the complications of technical no how.<br /></p><h3>Putting yourself on the internet: </h3><p>Learn about the world of Vlogging as we pioneer through the new age of placing video on the internet<br /></p><h3>Hip Hop Icon Graces MNN: </h3><p>Read about Hip Hop Icon Fab Five Freddy and his link to Public Access Television.<br /></p><h3>Love is on the Air: </h3><p>New programming on MNN is coming with love as its main theme. Read about what the shows are, who produces them and when you can catch them.<br /></p><h3>TV 80 this year: </h3><p>Celebrate the 80th anniversary of television through this in depth and informational article.<br /></p><h3>Producers Profiles:</h3><p>We take a look into the lives and history of producers who have made an impact through their shows. Profiles include Philip DeJean (Checkerboard Kids) and Jose Santiago (Lefts, Rights and Videotape)<br /></p><h3>Crossword Puzzle, Cartoons: </h3><p>The introduction of Fast Forward and more </p>"
"Cable Franchise Hearings Follow Up";"1202440152";"1202497221";"What happens when you mix  devoted  MNN producers, with an opportunity<br />once every 10 years to testify to Time Warner on why they should continue<br />to produce. The heartfelt testimonies of yesterdays Franchise Hearings at<br />Borough of Manhattan Community College in Tribeca. If you weren&#39;t able to<br />make the event but you still want to testify on behalf of public access or<br />other Time Warner consumers then mail your testimonies to:<br /><br />Care Of:  Stanley Shor, Assistant Commissioner Franchise Administration<br />          New York City Department of Information, Technology and<br />          Telecommunications<br />          75 Park Place-9th Floor<br />          New York, NY 10007<br /><br />Include your position on cable access, expansion of cable access<br />resources, the strength of independent media to represent stories excluded<br />from national or local news programs. What you want to see from Time<br />Warner in terms of service requests, responses to customer service and<br />services offered through Time Warner, such as movies on Demand and DVR<br />options.<br /><br />Make your voices heard!<br /><br />"
"OUT WITH THE OLD, IN WITH THE NEW";"1202508173";"1202510222";"<a href=\"/en/timecode-times-winter-2007\" title=\"Winter 2007\">[img_assist|nid=4044|title=Winter 2007|desc=|link=none|align=left|width=158|height=204]</a>The Winter 2007 year-end edition of <strong>The Timecode Times</strong> is here and ready for download! Relive MNN&#39;s 15th Anniversary celebration on Page One and check out our special commemorative centerfold. Also, read what our staff has to say about what&#39;s going on in and around Manhattan Neighborhood Network.<br /><br />Published through MNN’s Production &amp; Education Department, <strong>The Timecode Times</strong> is written solely and completely by MNN staff members to inform both the MNN community and the community-at-large about the ins and outs of Manhattan Neighborhood Network.<br /><br />Learn more about Manhattan Neighborhood Network and the people who make it the great community media center that it is. Pick up your copy of <strong>The Timecode Times</strong> throughout the MNN facility or <a href=\"/en/timecode-times-winter-2007\" title=\"Timecode Times-Winter 2007\">download it</a> now.<br /><br />"
"Timecode Times-Winter 2007";"1202509189";"1203125206";"<h2>HIGHLIGHTS</h2>MNN Celebrates 15 Years of Community Access Television<br />MNN turned 15th years old! Check out what we did to commemorate it on Page One.<br /><h3>Department Updates</h3>Learn what&#39;s happening inside the many departments at MNN. Updates from Production &amp; Education, External Affairs, Youth Channel, Community Outreach &amp; Media, and Engineering.<br /><h3>Producer Profiles</h3>See MNN&#39;s diversity of personalities and programming—get to know two of our most active producers. Featured this issue are Bea Montgomery (Mothership Connection) and Sue Hubbard Tarlton (Celebrate U). <br /><h3>Staff Profile</h3>Meet Studio Coordinator, Rich Speziale. Check out what one of MNN&#39;s long-standing employees has to say.<br /><h3>Workshop Update</h3>We&#39;ve got some new classes—in Spanish too!<br /><h3>Tech Tips</h3>How do you stay organized in Final Cut Pro? Learn how on Page 7. And what&#39;s the deal with all these new tape formats? Find out on Page 9.<br /><h3>Comings &amp; Goings</h3>Keep tabs on who&#39;s who. Check out our staff updates."
"Grassroots Media Conference";"1203006344";"1203006662";"<p>MNN is proud to be partnering with the Grassroots Media Conference for the fifth year! Check out all the MNN and YC workshops at the GMC on Sunday, March 2nd at Hunter College!</p><p> [img_assist|nid=4067|title=|desc=|link=none|align=left|width=68|height=100]</p><p>&nbsp;</p><p><strong>What: NYC Grassroots Media Conference </strong></p><p><strong>When: Sunday, March 2nd all day</strong></p><p><strong>Where: Hunter college, East 68th St. and Lexington Ave.</strong> </p><p><strong>Why: Because we all need some Media Justice! </strong><br /></p><p>&nbsp;</p><p>&nbsp;</p><p>For the past four years, the GMC has explored the political dimensions of media and how it shapes our lives. In developing relationships between community and media organizations, the NYC Grassroots Media Coalition is working to re-imagine issues of access to, control of, and power over our media system. That means defining our struggle as a struggle for Media Justice. <br /> <br /> Join MNN and the Youth Channel at the 2008 NYC Grassroots Media Conference as we seek to define our understanding of and relationship to Media Justice as a community, and explore how we can not only envision an ideal world, but make this vision a reality. </p><p>&nbsp;</p><p>For more info, go to: <a href=\"http://nycgrassrootsmedia.org/\">http://nycgrassrootsmedia.org/ </a></p>"
"MNN's New Website";"1203545619";"1204063804";"[img_assist|nid=4137|title=|desc=|link=none|align=left|width=100|height=72]<strong>M</strong><strong>NN</strong> would like to inform you of our new website which we hope to have completed by April of 2008. This is an exciting change for MNN both in how the site will be presented and technologies being utilized. The site will offer multiple options for our producers and organizations that work with MNN. It will provide further opportunities for communication between producers, staff, and the viewing public.<br /><br />The public and viewers will be able to leave comments on published stories on the new website. The producers will also be able to respond to comments. The site will also offer interviews of some producers. For example, a producer might give an interview about their and the importance of MNN in their life.<br /><br />MNN will have also have a new page, which will reproduce information published in MNN magazine, Time Code Times.<br /><br />MNN&#39;s IT Department is also working to upgrade the web-streaming solution.<br /><br />This is a splendid way of continuing another decade with MNN.<br /><br />In the growing community-based Internet, MNN feels it&#39;s important to provide the public with a way to communicate with producers, staff, and amongst themselves. Our new website will provide an attractive and easy-to-use interface for accomplishing this.<br /><br />Please direct any questions about MNN&#39;s website to: website@mnn.org<br /><br /><br />"
"Community Media Visions";"1203628805";"1203628805";"adfa"
"MNN Youth Channel";"1204658327";"1302208734";"<p>MNN Youth Channel is a division of Manhattan Neighborhood Network (MNN) serving young people below the age of 25. Established in 2000, MNN Youth Channel aims to give youth, of all backgrounds, the opportunity to create community media, foster dialogue, and engage in social change.</p><p style=\"margin: 0em 0px 1.2em; line-height: 1.4em; padding: 0px;\"><strong style=\"font-weight: bold;\"><span style=\"font-weight: normal; line-height: 20px;\">The Youth Channel has its own website , visit&nbsp;<a href=\"http://www.youthchannel.org/?q=node\"><span style=\"text-decoration: none; color: rgb(0, 102, 51);\">www.youthchannel.org</span></a></span></strong></p><p>If you would like to see news clips from MNN Youth Channel&#39;s very own news show, Defense Against Media Nonsense (D.A.M.N.), visit the show&#39;s blog site at <a href=\"http://damnyc.blogspot.com/\" title=\"DAMNYC\">DAMNYC.blogspot.com</a></p><p>If you would like to view select Youth Channel videos visit our growing YouTube page at <a href=\"http://www.youtube.com/user/MNNYouthChannel\" title=\"MNN YC on YouTube\">Youtube.com/MnnYouthChannel</a></p><p>If you have a Myspace page and would like to get involved in youth media, please add or request us at <a href=\"http://www.myspace.com/YouthChannel\" title=\"MNN YC on MySpace\">Myspace.com/YouthChannel</a></p><div>[img_assist|nid=4520|title=|desc=|link=none|align=undefined|width=495|height=158]</div><div><a href=\"http://www.youthchannel.org/\" title=\"MNN YC Official Site\">WWW.YOUTHCHANNEL.ORG</a> - MEDIA EDUCATION - PRODUCTION - PROGRAMMING</div><p>&nbsp;</p>"
"Support MNN and Public Access!";"1205782826";"1207775643";"<p align=\"center\"> <a href=\"/?q=en/support-mnn-and-public-access\" title=\"Support MNN &amp; Public Access\">[img_assist|nid=4204|title=|desc=|link=none|align=right|width=288|height=401]</a></p><p>MNN would like to thank everyone who came out to the New York City Cable Franchise renewal hearing on Thursday Feb. 7, 2008 at the Borough of Manhattan Community College. Hundreds of Manhattan residents representing the diversity of the Borough testified and sent testimony in support of MNN, free speech, and a viable communications infrastructure for the public interest. <br />       <br /> Our collective voices were loud and clear and made sure the City of New York and the cable companies are well aware of the technological needs and interests of the residents of Manhattan. <br />       <br /> As a representative of one organization testified, “In this capital driven economy, it is encouraging to find an organization that provides the outreach and education that MNN provides for women and minority communities”. Access to media and technology is not a privilege, it is a right for all residents of the Borough. <br />       <br /> It was inspiring see all the community based organizations, youth and labor organizations, consumers groups, independent producers, elected officials, and friends who came out in support of MNN and free speech. <br />       <br /> In another breakthrough for MNN the hearings at BMCC were carried live on Channel 56. MNN&#39;s dedicated staff and management worked hard to bring this important hearing to all of the public and look forward to increasingly using communications technology to promote our public interest. <br />       <br /> The hearing was one of the first steps toward our upcoming franchise re-negotiation. The City’s Franchise and Concession Review Committee (FCRC), will take in consideration the testimony presented at the public hearing as they review and develop a renewal of the cable tv franchise. Your testimony helped lay the groundwork for our negotiations and showed the tremendous support for public access in our community. <br />       <br /> There are still some months before the City and the cable companies make public the status of the franchise renewal. As we learn more about the situation we will keep you informed and abreast of the progress of these negotiations, together we will make sure the franchise agreement is one that supports the needs and interests of all our residents. <br />       <br /> If you were not able to testify in person on February 7th, you can submit your comments related to the cable franchising process, <span class=\"bodytext\"> to future cable-related community needs/ interests or to the cable companies&#39; services or performance </span>directly  to the DOITT (Department of Information,Technology and Telecommunications) on-line at:<br />       <u><font color=\"#3333ff\"> <a href=\"http://www.nyc.gov/html/doitt/html/business/business_cable_tv_hearing_form.shtml\" class=\"moz-txt-link-freetext\">http://www.nyc.gov/html/doitt/html/business/business_cable_tv_hearing_form.shtml</a><br />       </font></u><br /> Thank you again for your support and commitment to free speech. </p>"
"HOW2 TV series continue with MNN";"1204660587";"1207866123";"<p>  [img_assist|nid=4325|title=|desc=|link=url,http://www.mnn.org/node/4154/play|align=left|width=214|height=161][img_assist|nid=4324|title=|desc=|link=url,http://www.mnn.org/node/4155/play|align=right|width=214|height=163]</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><div align=\"center\">    </div><div align=\"center\"> </div><div align=\"center\"><h5><strong>HOW2 TV SERIES CONTINUES AT MNN</strong></h5><br />The series that showed you how to make video is back!<br />In two brand new installments, learn the latest<br />techniques to create video for your website, or to transfer your<br />videotapes from S-VHS to Mini DV format.<br />Hosted by Diana Quiñones-Rivera, a Production Coordinator/Instructor<br />at MNN, videos are presented in both English and Spanish.<br /><br />&quot;HOW2 TV&quot; is straightforward, to the point, and fun to watch.<br />Learn in a very simple way many of the things taught at MNN’s amazing<br />free trainings in just a few minutes by members of the MNN staff.<br /><br />Click on the &quot;Video Archive&quot; thumbnail located in the right sidebar...<br /> [img_assist|nid=4208|title=|desc=|link=url,http://www.mnn.org/en/video/how2tv|align=undefined|width=199|height=52]</div><div align=\"center\">...then click on &quot;How2 TV&quot; in the Video Archive menu listed on the right.<br /> Enjoy your learning!</div><p>&nbsp;</p>"
"MNN Youth channel Latest News for front page";"1204661206";"1208381340";"<p>&nbsp;</p><div style=\"text-align: center\">[img_assist|nid=4341|title=|desc=|link=none|align=undefined|width=550|height=158]</div><div style=\"text-align: center\"> </div><div style=\"text-align: center\"><p align=\"left\">MNN&#39;s Youth channel is building a new website with a sleek new look. They are also expanding their presence in multiple websites on Internet (See links below). The new website will make it easier to access information that the younger generation needs: more workshops, more training sessions, and more interaction between the Youth Channel and their viewers.</p><p align=\"left\">Please stay tuned for the launch of this new and powerful website for the next generation.  </p></div><div align=\"center\"> </div><p>&nbsp;</p><p>&nbsp;</p>"
"FCP Email Group";"1205872195";"1205895049";" <p>&nbsp;</p><div align=\"center\"><strong>Join the MNN FINAL CUT USERS GROUP!</strong></div><div align=\"center\"> </div><p>Do you want to know more about the new version of Final Cut Pro? Did you know that MNN has recently upgraded all their computer labs to Final Cut Pro Suite v2.0 which includes Final Cut Pro v6.0, Soundtrack Pro, Motion, DVD Studio Pro, and Apple&#39;s newest program, Color v1.0<br /></p><div style=\"text-align: center\">[img_assist|nid=4342|title=|desc=|link=none|align=left|width=300|height=225]</div><p><br />Devorah Hill, MNN&#39;s NLE Lab Coordinator/Instructor, has created a way for you to receive the latest information and tips related to Final Cut Pro. If you&#39;re interested in joining Devorah&#39;s Final Cut Pro email list, send her an email to join:  devorah@mnn.org</p><div align=\"center\"> </div><p>&nbsp;</p>"
"Q + Me: A Fierce and Questioning Asian America Screening on Fri, March  14th @ 7pm";"1204748459";"1204748698";"<h1 class=\"title\">Q + Me: A Fierce and Questioning Asian America<br /></h1><p><strong><em>  Organized by the Museum of Chinese America and Co-sponsored by MNN&#39;s Community Outreach &amp; Media Department </em></strong><br /></p><p>[img_assist|nid=4219|title=|desc=|link=none|align=left|width=204|height=138] <br /></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>Screening followed by Q+A w/ Stuart Gaffney, Lynne Chan and Alan Calpe<br /> </p><div class=\"field field-type-date field-field-date\"><div class=\"field-items\"><div class=\"field-item\"> </div><div class=\"field-item\"><strong><span class=\"date-display-single\">Fri, Mar 14 @ 7:00pm</span></strong></div></div></div><p><em><strong>Event Location: Downtown Community Television DCTV’s 3rd Floor Screening Room 87 Lafayette St., bet Walker &amp; White St. (please ring bell to come in). <br /> </strong></em></p> <p><em><strong>MOCA Members $3/Non-MOCA Members $5 <br /> <br /> To RSVP or to get info on MOCA programs you can call 212-619-4785 ext 106 or email </strong></em><a href=\"mailto:info@mocanyc.org\" class=\"moz-txt-link-abbreviated\">info@mocanyc.org</a></p>  <p>Screening followed by Q &amp; A with Stuart Gaffney, Lynne Chan and Alan Calpe. Co-sponsored by MNN&#39;s Community Outreach &amp; Media Department.  Curated by Doreen Wang. Over a year ago, sitting in the building of what would become MOCA’s new home, we asked “What does it mean to be in Chinese in America?”  This time around we ask: “What does it mean to often be marginalized within the Chinese in America?”</p> <p>&nbsp;</p> <p>What does it mean, for example, to be lesbian, gay, bi, trans, queer and Chinese American or Asian American? To further pursue a critical and challenging community, Q + Me is a curated screening and discussion, exploring questions of Queer Asian American identity and artistic expression through the work of three different artists working in film and video: Stuart Gaffney, Lynne Chan and Alan Calpe.</p> <p>&nbsp;</p> <p>The screening will showcase a mixed and matched selection of their work, and will be followed by a question and answer session with the artists.  Space is wheelchair accessible.  Snacks provided.  Cash bar.</p>"
"Free Classes at MNN!";"1205460827";"1205460882";"<strong>Free Classes at MNN! </strong><br /><br />Along with our free Field Camera and T.V. Studio Training, we are now offering these new and exciting seminars and workshops!<br /><br />Come in and sign up for…<br /><br /><ul><li><strong>PHOTOSHOP:</strong> Learn basic grahic design with this popular program.  Distort, enhance and get creative with all types of graphics.</li><li><strong>VIDEO-BLOGGING:</strong> Put your videos online!  Learn how to upload your videos to your own personal web-page.</li><li><strong>SOUNDTRACK PRO:</strong>  In this class you will learn how to use the audio-editing application, “Soundtrack Pro,” which allows you to compose your own soundtrack to go along with your Final Cut Pro-editing video!  Learn how to edit the most important part of your video: the sound.</li><li><strong>LIVETYPE:</strong>  Learn how to animate your title sequences with this application.  Make your titles pop!<br /></li></ul><br />Call (212) 757-2670, extension 312, or email lauren@mnn.org for more information.<br /><br />"
"\"Grassroots Fundraising for Community Media\" Workshop on Wed. March 26th";"1205511797";"1207776137";"         <!--    <span class=\"taxonomy\"><ul class=\"links\"></ul></span> -->          <h1 align=\"center\"><strong>Announcing the 2008 Monthly</strong><strong> </strong></h1><h1 align=\"center\"><strong>C</strong><strong>ommunity Media</strong><strong> Workshop Series</strong></h1><p>&nbsp;</p><div style=\"text-align: center\">[img_assist|nid=295|title=|desc=|link=none|align=undefined|width=159|height=103]</div> <br /><div align=\"center\"> </div><div align=\"center\"> <strong>Attend the Next Workshop: &quot;</strong><strong><em>Grassroots Fundraising for Community Media</em></strong><strong>&quot;</strong><strong>Workshop </strong></div> <div align=\"center\"><strong>on Wednesday, March 26th @ 6:30pm</strong></div> <div align=\"center\"> <strong><em>Grassroots Fundraising for Community Media</em></strong></div><div align=\"center\"><br /> This panel will bring local funders who are interested in community media initiatives in a conversation with groups who have successfully secured funding for similar projects. We&#39;ll also feature groups which have used non-traditional grassroots fundraising strategies to get their projects off the ground. Come hear about the different ways you can fundraise for your community-based media projects from representatives of the Funding Exchange, The North Star Fund, Chica Luna Productions and others.</div><div align=\"center\"> </div><div align=\"center\"><p> <strong>Wednesday, March 26th @ DCTV @ 6:30pm</strong><br /><strong> </strong><strong>Downtown Community Television Center (DCTV), </strong><br /> 87 Lafayette Street between White &amp; Walker in Chinatown 3rd Floor<br /> (Take the 6/N/R/Q/J/Z to Canal St. or the A/C to Canal St.) </p><p>&nbsp;</p><p>To sign up, you must be a representative of a non-profit or community-based organization. Please RSVP by going to:</p></div>   <div align=\"center\"> <font color=\"#3333ff\"><u><a href=\"http://mnn.org/?q=en/mnns-grassroots-fundraising-community-media-worksh\" class=\"moz-txt-link-freetext\">http://www.mnn.org/?q=en/mnns-grassroots-fundraising-community-media-worksh</a></u></font></div> <p>&nbsp;</p> <div align=\"center\"> Participation is on a first-come first-serve basis. </div> "
"What's Your Immigration Story?";"1205546904";"1205546904";"<p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\"><strong> What&#39;s Your Immigration Story?</strong><br /></span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\"> As part of New York City&#39;s Immigrant Week 2008, Manhattan Neighborhood Network will be holding digital storytelling workshops aimed at immigrant rights organizations so that the people involved can tell their personal stories.  </span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\">Digital stories derive their power by weaving images, music, narrative and voice together, thereby giving deep dimension and vivid color to characters, situations, experiences, and insights.  </span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\">Workshops will take place in our East Harlem/El Barrio office on March 27, 31st and April 1st from 6:30 to 9:30. <br /></span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\">By the end of the workshop participants will have walked away with their own digital story. </span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\">These stories will be compiled and screened Saturday, April 19th at El Museo del Barrio.   </span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\">If you are a member of a community based organization in NYC and interested in creating a digital story for Immigrant Week or would like more information, please contact Ivettza Sanchez at 212-757-267 x345 or email ivettza@mnn.org</span></font></p><p><font face=\"Verdana, Helvetica, Arial\"><span style=\"font-size: 12px\"><br /> PLEASE NOTE THIS WORKSHOP IS ONLY FOR COMMUNITY BASED ORGANIZATIONS LOCATED IN NYC.</span></font></p>"
"MNN New Series";"1205959215";"1207854097";"<p>&nbsp;</p><p>[img_assist|nid=4354|title=|desc=|link=none|align=left|width=400|height=94]</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>MNN has ALL NEW Original Programming!<br /><br /><strong>MNN Concert Series:</strong><br />An in-depth look at the hottest up-and-coming musical acts in New York City doing what they do best—performing! This one-hour showcase will feature Zon Del Barrio, Miya Masaoka, Dub Is A Weapon, Fetal Syndrome, Time Of Orchids, Yerbabuena, and many more. Uninterrupted, raw, and real, The MNN Concert Series will have you listening and thinking at the same time.<br /><br /><strong>MNN Cafe:</strong><br />Once a month, MNN staff members band together to present a unique look at New York City from the inside out. From jazz bands, to Off-Broadway shows (Closer), no topic is off limits for the MNN Cafe series. Tune in once a month to this very exciting and unpredictable LIVE show.<br /><br /><strong>Up-and-Coming shows:</strong><br />MNN Mini Series presents THE FALL OF AMERICA:<br />A curse has been put on America by its former slaves. No one can go outside, no one can look out the window, or they will choke to death. Five co-workers are forced to stay in one building with no water and no food. When all of the ethical rules go out the window, survival will have them questioning which body will get sacrificed to keep the group alive?<br /><br /></p>"
"Welcome to the *new* (old) site !";"1206818930";"1206819335";"Stay tuned for important announcements!"
"MNN Concert Series";"1207102774";"1207951010";"<p><a href=\"http://blip.tv/file/814430\" target=\"_blank\">[img_assist|nid=4423|title=|desc=|link=none|align=left|width=300|height=166]</a> <br /><strong>MNN Concert Series</strong> looks into the world of New York City&#39;s hottest, uprising bands. This one-hour showcase will feature Zon Del Barrio, Miya Masaoka, Dub Is A Weapon, Fetal Syndrome, Time Of Orchids, Yerbabuena, and many more. Uninterrupted. Raw. Real. The MNN Concert Series will awaken your musical senses.<br /></p><p>&nbsp;</p><p>&nbsp;</p><p align=\"right\"> <strong>*Click on the image above to catch of a preview!</strong></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p><strong><br /> </strong></p><p>&nbsp;</p><p>&nbsp;</p>"
"MNN Mini Series presents THE FALL OF AMERICA:";"1207103814";"1207865663";"<p><a href=\"http://blip.tv/file/814209\" target=\"_blank\">[img_assist|nid=4421|title=|desc=|link=none|align=left|width=415|height=300]</a> <br /></p><p>&nbsp;</p><h4>MNN Mini Series presents THE FALL OF AMERICA:</h4><p>MNN&#39;s first mini series shows how a curse, placed by former slaves, has returned to haunt America. Five co-workers are trapped in one building with no escape, no food, and no water.  No one can go outside, no one can look out the window, or they will choke to death.  When all ethical rules disappear, survival will have them questioning which body will get sacrificed to keep everyone alive.</p><p>&nbsp;</p><p align=\"center\">&nbsp;</p><p align=\"right\">&nbsp;</p><h6 align=\"right\"><strong>    *Click icon to see official trailer! </strong></h6><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
"Join MNN in celebrating NYC’s Immigrant Heritage Week!";"1207770293";"1207969679";"<p align=\"left\"><a href=\"http://blip.tv/file/820275\" target=\"_blank\" title=\"Promo\">[img_assist|nid=4411|title=Immigrant Heritage Week|desc=|link=none|align=left|width=220|height=280]</a></p><p align=\"left\">&nbsp;</p><p align=\"left\">&nbsp;</p><p align=\"left\">&nbsp;</p><p align=\"left\">From April 14th to April 20th, New York City will be celebrating the 5th annual Immigrant Heritage Week.  This will be a unique celebration of the vibrant immigrant cultures, history and communities found in every corner of the city.  <br />Manhattan Neighborhood Network is proud to be part of this celebration.  <br />During this week, MNN will host programming reflective of the immigrant experience, on Channel 34 (Time Warner) and 82 (RCN) from 7-10pm.  <br />Programming for this week includes digital stories from individuals detailing their own immigrant experience, panel discussions on immigrant rights, as well as a artistic works from cultural organizations.</p><p align=\"center\">&nbsp;</p><p align=\"center\">&nbsp;</p><p align=\"center\"><strong><br />Monday April 14, 2008</strong><br /></p><div align=\"center\"><br />Youth Channel Block 7 – 9:30<br />7:00 PM<br />TBA<br />7:30 PM<br />The Producers Project<br />8:00 PM<br />Takin’ It To The Streets: LGBTQ<br />8:30 PM<br />Youth Committee Selects<br />9:00 PM<br />Youth Video Exchange<br /><div align=\"center\">9:30 PM<br /></div>Mexicanos Unidos: Nuestra Salud<br /><br /><strong>Tuesday April 15, 2008</strong><br /><br />7:00 PM<br />Immigrant Oral History: Peter Block<br />8:00 PM<br />Culture, Heritage, and Self Determination<br />9:00 PM<br />Immigrant Oral History: Graciela Chichilnisky<br /><br /><strong>Wednesday April 16, 2008</strong><br /><br />7:00 PM<br />Immigrant Oral History: Alberto Cordero<br />8:00 PM<br />Manhattan in focus<br />9:00 PM<br />The Culture Project<br /><br /><strong>Thursday April 17, 2008</strong><br /><br />7:00 PM<br />Nydia Velazquez<br />7:30 PM<br />Immigrants Dilema: The Prison Within<br />8:00 PM<br />Justice Will Be Served<br />8:30 PM<br />On The Money with NEDAP<br />9:00 PM<br />Immigrant Oral History: Felix Chavez<br /><br /><strong>Friday April 18, 2008</strong><br /><br />7:00 PM<br />Caribbean Women<br />7:30 PM<br />Community Activists Roundtable<br />8:00 PM<br />Digital Resistance: Immigrants Stories from the Grassroots<br />8:30 PM<br />Youth Speak out about Immigrant Justice in NYC<br />9:00 PM<br />Rootless: La No Nostalgia<br /><br /><strong>Saturday April 19, 2008</strong><br /><br />7:00 PM<br />Immigrant Oral History: Abraham Oquendo<br />8:00 PM<br />MNN Com Media Archives: Immigrant Justice<br />9:00 PM<br />Discussion de Mujeres<br />9:30 PM<br />Chinese Staff &amp; Workers Association<br /><br /><strong>Sunday April 20, 2008</strong></div><div align=\"center\"><br />7:00 PM<br />Immigrant Heritage Week Roundtable <br />8:00 PM<br />Caribbean Women<br />8:30 PM<br />MNN Com Media Archives: Immigrant Justice<br /></div><p>&nbsp;</p><div align=\"center\"><br /></div><p><br /><br /><br /><br /><br /><br /><br /><br /> </p><p>&nbsp;</p>"
"Immigrant Justice Screening at El Museo del Barrio - Sat. April 19th from 3-5pm";"1207771286";"1207779248";"<p>[img_assist|nid=4413|title=Teatro Heckscher of El Museo del Barrio|desc=|link=none|align=left|width=95|height=100]In partnership with MNN, El Museo del Barrio is hosting a <strong>FREE screening on Saturday, April 19th,</strong> from 3-5pm.  The screening, which will feature works produced by immigrant justice organizations and individuals will be held at <strong>El Museo del Barrio’s Teatro Hecksher which is located at 1230 Fifth Avenue</strong> .  Please go to <a href=\"http://www.hopstop.com\">hopstop.com</a> for information on subway and bus directions.  For more information on the screening or to RSVP please call Ivettza at 212-757-2670 x345 or email her at ivettza@mnn.org. </p><p>Please RSVP <a href=\"/?q=en/special-screening-immigrant-heritage-week-sat-apri\">HERE </a></p><p>&nbsp;</p>"
"Immigrant Justice Screening at El Museo del Barrio - Sat. April 19th from 3-5pm";"1207854797";"1207854797";"<p>[img_assist|nid=4413|title=Teatro Heckscher of El Museo del Barrio|desc=|link=none|align=left|width=95|height=100]In partnership with MNN, El Museo del Barrio is hosting a <strong>FREE screening on Saturday, April 19th,</strong> from 3-5pm.  The screening, which will feature works produced by immigrant justice organizations and individuals will be held at <strong>El Museo del Barrio’s Teatro Hecksher which is located at 1230 Fifth Avenue</strong> .  Please go to <a href=\"http://www.hopstop.com\">hopstop.com</a> for information on subway and bus directions.  For more information on the screening or to RSVP please call Ivettza at 212-757-2670 x345 or email her at ivettza@mnn.org. </p><p>Please RSVP <a href=\"/?q=en/special-screening-immigrant-heritage-week-sat-apri\">HERE </a></p><p>&nbsp;</p>"
